underlying_name,current_datetime,current_pnl,strategy_pnl,brokerage_pnl,max_pnl,trailing_pnl,current_ltp,expiry_datetime,current_position,straddle_strike,strangle_strike_low,strangle_strike_high,position_entry_ltp,is_hedged,is_closed,is_expiry_day,candle_t_2_start,candle_t_2_end,candle_t_2_open,candle_t_2_close,candle_t_1_start,candle_t_1_end,candle_t_1_open,candle_t_1_close,is_broker_working
NIFTY,2021-05-17 09:16:28.696478,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:29.399768,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:30.103536,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:30.806976,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:31.510463,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:32.213804,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:32.917264,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:33.621270,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:34.324694,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:35.028116,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:35.731792,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:36.435767,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:37.139412,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:37.842803,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:38.546207,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:39.249658,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:39.953675,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:40.657142,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:41.360569,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:42.063943,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:42.767570,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:43.471476,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:44.175119,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:44.878600,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:45.582038,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:46.285912,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:46.989617,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:47.693075,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:48.396652,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:49.100191,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:49.804234,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:50.507832,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:51.211387,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:51.914917,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:52.619210,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:53.323137,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:54.026785,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:54.730332,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:55.434081,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:56.138189,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:56.841925,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:57.545486,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:58.249127,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:58.953384,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:16:59.657162,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:00.360781,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:01.064500,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:01.768386,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:02.472386,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:03.176015,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:03.879645,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:04.583320,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:05.287488,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:05.991325,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:06.695011,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:07.398648,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:08.102762,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:08.806579,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:09.510288,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:10.213995,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:10.917997,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:11.622235,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:12.325955,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:13.029716,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:13.733618,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:14.438009,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:15.141890,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:15.845803,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:16.549626,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:17.253906,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:17.957795,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:18.661543,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:19.365382,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:20.069729,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:20.773907,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:21.477738,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:22.181561,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:22.885667,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:23.589961,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:24.293799,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:24.997645,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:25.701897,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:26.406193,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:27.110050,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:27.813965,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:28.518106,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:29.222423,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:29.926331,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:30.630354,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:31.334389,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:32.038824,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:32.742925,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:33.446937,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:34.151134,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:34.855527,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:35.559705,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:36.263768,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:36.967881,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:37.672348,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:38.376340,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:39.080342,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:39.784508,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:40.488917,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:41.192883,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:41.896906,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:42.601150,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:43.305784,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:44.010031,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:44.716090,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:45.421204,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:46.125457,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:46.829592,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:47.533854,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:48.238322,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
NIFTY,2021-05-17 09:17:48.942554,0,0,0,0,0,14756.2,2021-05-20 15:30:00,,,,,,False,False,False,2021-05-17 09:05:00,2021-05-17 09:10:00,,,2021-05-17 09:10:00,2021-05-17 09:15:00,,,False
